course_type,institute_tier,tier,region,is_metro,cgpa,graduation_year_offset,backlogs_count,paper_publications,semester_consistency,internship_count,internship_total_months,internship_top_tier,internship_relevance_score,certifications_count,relevant_certs_count,github_projects,github_stars_total,coding_problem_count,hackathon_wins,languages_known,leadership_roles_count,soft_skills_score,communication_score,extracurriculars_count,portal_activity_30d,portal_activity_90d,interview_invites_count,interview_pass_rate,resume_updates_30d,mock_interviews_taken,avg_response_time_hours,last_login_days_ago,institute_placement_rate_3m,institute_placement_rate_6m,institute_placement_rate_12m,institute_recruiter_diversity,institute_avg_salary_lpa,placement_cell_active_score,recruiter_visits_year,sector_hiring_index,local_job_density,macro_unemployment_rate,course_demand_index,skill_gap_score,salary_expectation_lpa,has_target_company_referral,competitive_exam_attempted,nirf_rank,nirf_score,nirf_median_salary_lpa,t_placed_months,placed_3m,placed_6m,placed_12m,final_salary_lpa
MCA,3,3,Tier3,0,5.990915584847575,1,1,0,0.5406320786268692,0,0.0,0,0.531811737762933,2,2,8,120.27828836802915,194,0,4,1,0.7848072610201112,0.5035714368216958,1,23,51,3,0.5071344150334267,0,3,8.295454843630358,1.7333446640101262,0.235937538696052,0.4521455889615797,0.6401106457129837,0.06752413503479612,5.111363363033578,0.49681122201226907,6,1.1746277797366147,21.60781335263612,9.047083430758008,1.1746277797366147,0.5248913549373742,9.405147708301051,1,0,388.28950559912846,28.261487218848906,3.966195379414522,14.0,0,0,0,
BTech-Civil,1,1,Metro,1,8.666316420226671,-1,0,1,0.827885173899086,5,24.0,0,0.5287922868321063,5,3,0,0.0,40,3,1,4,0.4648109418425305,0.7462166802223936,1,56,141,7,0.6068178123991129,1,6,0.9850902420497238,9.125217458177701,0.4708911050671851,0.6753077999906034,0.8040754319621808,0.7174681379118859,13.374633515246504,0.6933824544396643,47,0.8175677374458333,97.98895723073574,8.739888592300135,0.8175677374458333,0.5428702684263821,4.983891299683858,0,0,1.7178391320497386,72.7809679631099,27.00695239930689,1.198200956962538,1,1,1,7.263837843638317
BTech-Mech,2,2,Tier3,0,6.201812483792472,1,1,0,0.8072965661975512,1,3.385509329332938,0,0.4201150029815687,2,2,4,45.690872142410626,52,0,4,1,0.5329654707111503,0.5730598198513982,1,20,53,1,0.5125888279246967,2,2,2.9375872507470797,3.040089090788795,0.4483595722870128,0.6973369365853811,0.8813271810103904,0.30266204728700263,8.218251231103341,0.614565601881735,26,0.8407694127331309,19.5293757557625,6.804193495538001,0.8407694127331309,0.36588711547057917,6.827483260807048,0,0,58.53029119530975,63.68988755410071,11.170671944900693,2.0609555010077765,1,1,1,5.724808158569084
BSc-Nursing,2,2,Metro,1,8.649879135805977,-1,0,0,0.3305836958338258,4,19.348512419489634,0,0.44971602890525325,8,6,3,68.30078969970624,46,0,5,2,0.5528195102405354,0.6169796549255236,2,47,132,4,0.5438171566109228,1,2,19.053462476707136,10.58012072277667,0.4064872206039697,0.621820213660631,0.7958591763797076,0.4912060229870105,6.372354139751285,0.5054455595520531,31,1.041447389621031,50.21736785593468,7.283827041177458,1.041447389621031,0.17866486419705782,4.2338051949770925,0,0,46.15648408903631,60.02505350724678,12.108267265460395,1.2767050606965975,1,1,1,4.361226138232566
BTech-CS,3,3,Tier3,0,7.823470128450768,0,0,0,0.5168497139891357,1,4.152593098517306,0,0.7377885413443565,1,0,2,5.766205426191076,165,0,3,0,0.5207658454106697,0.864337461540421,2,50,140,8,0.26015549589590914,0,0,22.509249162963062,3.647328364162195,0.22542318195728278,0.4363327947885768,0.537363007694666,0.1094852472144327,4.746765516613551,0.5721779720136816,15,1.1166809305737282,19.438944659830195,6.866366704186155,1.1166809305737282,0.7076803191103409,7.93685295103922,1,1,230.17160601053564,22.38840938996111,6.012003815697701,10.065281697189372,0,0,1,7.828636902452525
BTech-ECE,3,3,Tier2,0,7.240356983311513,2,0,0,0.6764397611310058,0,0.0,0,0.3685205931492122,1,1,1,0.4482314673304401,54,0,1,0,0.4969978164065325,0.3971807565734714,1,13,37,2,0.021888720265551272,4,2,13.887769103674113,1.2142179687063364,0.24054303067142438,0.4514458906079498,0.568095667985004,0.7774726941397933,7.5431085075032644,0.4553241209919333,9,1.1376844548978484,39.45526216805479,8.151266021085343,1.1376844548978484,0.2568765102592507,8.036861825572192,0,0,173.91368808659456,33.632801573954005,5.343027381031526,2.683637497275502,1,1,1,3.671455138596491
BTech-CS,3,3,Tier3,0,5.037299832405822,1,0,0,0.8973933420455932,0,0.0,0,0.34956145677108796,4,3,11,112.89389172624071,192,0,2,1,0.36725498953279806,0.9472616972278722,3,23,79,2,0.2176843252827039,3,1,1.0752701831533495,9.556486560632393,0.19067608469346817,0.2996451835974097,0.42204475863459534,0.5019137698359984,3.0,0.2213838421077893,7,1.23104252392111,13.581110624954206,6.687825875337338,1.23104252392111,0.32448161419084853,8.339420431655752,0,1,169.45651558766522,28.52165237254722,3.2648876084130127,9.947055644031746,0,0,1,4.535880482045234
MCA,2,2,Tier2,0,7.832017119802456,2,0,1,0.6798224311645249,1,3.5693559710064844,1,0.8525044807468976,5,2,7,19.04513017615251,178,0,1,0,0.4768697126458833,0.6960489491319826,6,45,142,7,0.2731571529120288,1,1,11.21571863517821,2.9318838470369153,0.32213969650092833,0.5588389547097612,0.641726703254295,0.32440180080110886,8.389785324438828,0.722040112065196,23,1.0493141265975199,59.34900271197766,8.682209457003744,1.0493141265975199,0.42447153977265706,6.173559395709304,0,1,43.86497917640458,64.15839104444873,12.78833849988919,2.949952630675286,1,1,1,9.480316930439061
BSc-Nursing,2,2,Tier3,0,6.462780539464442,-2,1,0,0.7088792958272279,1,3.9246919693096722,0,0.6571030666935028,3,1,1,3.7042367765536772,55,0,3,2,0.8577453107949464,0.748044110359321,3,19,64,5,0.4455661986791551,3,0,15.628746318149899,1.3211389573052,0.3401444951679311,0.5617466168882636,0.758088867355443,0.815199622985559,10.960787636261346,0.6517163034710022,28,1.2031167515036811,20.004439910078393,7.853052260547553,1.2031167515036811,0.19308549555455656,5.304703162815848,1,0,30.496346361335778,63.94009292106033,13.754274742379486,5.769904470244722,0,1,1,5.276082049403873
BSc-Nursing,3,3,Tier2,0,7.008259870948659,2,0,0,0.8866081683964193,0,0.0,0,0.37276668370117283,0,0,2,1.2761448356944063,57,1,1,0,0.31016341714577544,0.8713463595596709,4,22,63,2,0.5138560723334196,2,1,13.71000105598699,0.8874275698956966,0.18120231236634102,0.3401298678454914,0.5169639606757956,0.19125906353923885,3.786778830040252,0.6236371331533975,13,1.1418729706674948,33.3853555239057,7.300158692505342,1.1418729706674948,0.3827978163872006,4.453705475446825,0,0,240.14682500136746,28.13549751979147,6.406087619540681,3.206115997374979,0,1,1,2.0880201487005157
MCA,3,3,Tier2,0,5.290817694330548,0,0,0,0.7529861764454718,0,0.0,0,0.20520928714765288,2,1,2,6.062536325697936,180,1,1,1,0.8015338473775693,0.7634622311298871,0,20,51,2,0.11015207870485771,2,2,10.649078020213995,0.5885115900354393,0.2242995966587778,0.33260235144841854,0.4884184564152985,0.5198834017621797,4.835556326807825,0.4664429651120472,7,1.156271786264317,28.053538889523058,7.8335604534302465,1.156271786264317,0.2897493041605082,6.7026857085021705,1,0,364.9097794956433,38.05888209996563,6.714113778109594,25.546553671638204,0,0,0,
MBA-Finance,3,3,Tier3,0,6.8429840475761345,1,0,0,0.29712046303515766,0,0.0,0,0.32294530733883414,2,2,3,92.66861666143411,53,0,2,1,0.8707395000753281,0.5678907156230387,5,17,53,6,0.021799175840837192,1,0,5.781163684871913,3.0023190412910825,0.2562944668401709,0.46061571891891884,0.608770338063684,0.4447373545692087,6.961768405230078,0.19225713109893502,7,1.260547448461039,16.49243430592777,7.668237937331818,1.260547448461039,0.3101459977054302,11.970128473114968,0,0,311.1262981069241,40.266021026446936,5.528870026981998,8.137537302183972,0,0,1,7.223835368886146
MBA-HR,3,3,Tier2,0,6.281801524822811,-1,0,0,0.5224401768926075,1,3.44276142615048,0,0.33524578346533546,4,3,0,0.0,43,0,1,0,0.7927151795677826,0.8236058790077206,2,23,68,7,0.683474806031773,2,1,13.070636739306558,2.9001987344979696,0.22413146915694693,0.4064643226459938,0.5456019341477599,0.45042801760276685,4.085370699762749,0.2690636039359607,14,0.7657351911965835,32.02566881868015,7.783525709337662,0.7657351911965835,0.26993759534665684,8.176021793868475,0,0,281.4740140238739,20.001450125009132,3.207936454537767,11.491066929143877,0,0,1,5.385821592534308
BTech-CS,3,3,Tier2,0,5.8995891349911345,1,0,0,0.7525247518372455,3,8.38546719710849,0,0.7817086412051304,1,1,5,44.95758261116622,182,0,1,0,0.6297826077051568,0.8565309060447396,3,25,76,6,0.5756330598458622,5,2,3.0358942928372548,9.068513186344498,0.08682491136877757,0.23358916421903375,0.4309856630646364,0.14870514503753943,3.5491531240091776,0.24860535906552345,9,1.2124520327196018,48.49338939825034,8.705114682216093,1.2124520327196018,0.25680270306316594,10.518832296866469,0,0,260.1746635412442,22.69194244075313,3.9796098603115917,3.2020835589419514,0,1,1,5.163876494509551
BTech-CS,1,1,Metro,1,8.533341707638412,2,0,1,0.7136878064138942,1,3.5135884246267404,1,0.5529632498241512,3,3,2,6.287249778386413,371,0,3,0,0.7039528913051439,0.846034063001698,2,39,136,6,0.8163858488266331,1,4,2.002989380456382,2.1140533463194444,0.4726462534319344,0.619360963067393,0.7301426686160069,0.5530749770917097,16.541677936760948,0.5678144915698942,57,1.300061587674508,61.408693824511076,6.387743710958262,1.300061587674508,0.20228865708913346,8.424308165562053,1,0,22.5059010471337,80.02839040318585,18.951958619979173,0.860697945249889,1,1,1,15.16124286348301
BSc-Nursing,2,2,Tier2,0,7.153830353910242,0,0,0,0.7243663551871408,0,0.0,0,0.16126469936639456,3,1,3,0.36609277042612837,48,0,4,0,0.32808114669801836,0.632984113515366,2,20,54,2,0.22760070278186606,2,2,3.2108774623011254,2.267944169943962,0.25738581994610754,0.48582660796432947,0.603160539154647,0.27560337122793815,6.695133333176156,0.6584147646015419,26,1.0675391726787076,36.99917149451706,7.196349699089752,1.0675391726787076,0.41855981700441164,4.27157372075233,0,0,63.90936998389528,60.26890950664947,8.273131020123811,8.318950259717024,0,0,1,3.808401379480274
MBA-Finance,3,3,Tier3,0,6.415535293746885,0,1,0,0.7091888398000087,1,3.3973899815281214,0,0.7197430913148726,1,1,4,12.687861671124002,42,0,5,0,0.7136151463503172,0.5802912057800927,2,20,48,3,0.14192452455677648,2,4,4.082110528927995,6.6573182142705605,0.1832352277774729,0.3665171689325085,0.5210701377516616,0.44930795947369356,3.7004286277435336,0.4766218815773972,5,1.320097208092389,21.958218110221402,6.472355243459411,1.320097208092389,0.3799799933426342,15.321612708761592,0,0,237.19142021669734,39.29744233567119,6.631740492158842,21.830986258912098,0,0,0,
MBA-HR,2,2,Tier3,0,7.863473375155282,0,0,0,0.3951989972495119,2,4.052180727674849,1,0.7992567785722505,6,5,3,37.26195044208743,49,0,3,0,0.6321166047175717,0.830052413300889,4,46,97,3,0.8656826529833167,1,1,2.272146375193275,0.09602021854985346,0.27992000901447645,0.48619038253157054,0.657282291881117,0.6665354029029432,9.314027532851526,0.9554467452200461,17,0.9794411520163561,23.041265679635682,5.935415935339244,0.9794411520163561,0.4213659367995537,9.051412191965856,0,0,31.334789121065167,57.46401291245136,9.51375002547438,2.7524935624912463,1,1,1,8.070459360668579
MCA,2,2,Tier2,0,8.913562308478625,-1,1,0,0.9118461510288641,0,0.0,0,0.1939434212949111,2,1,12,153.56952698549895,185,1,1,1,0.6045050717795646,0.4865667266328261,3,62,129,10,0.029376079620013762,3,4,0.6323815878649556,5.530269050606772,0.36312965435364036,0.4676047740662548,0.5550764282105984,0.46384181137290725,9.538371509967016,0.3102865235147155,21,1.2770779474862974,37.165692373707664,7.082981636782983,1.2770779474862974,0.20224661458097912,6.512926323353916,0,1,32.76355159607291,53.513030081531,8.883779335401215,2.4513133341334377,1,1,1,7.291766222605131
MBA-Operations,2,2,Tier2,0,7.448106289932426,0,0,1,0.933823319656959,2,8.257754378927531,1,0.4723139311110078,3,2,1,2.268989104235672,58,0,1,0,0.4569404256116991,0.8673948777127564,2,22,59,1,0.5336988530175165,3,1,11.569274699803637,12.711412088159008,0.3780666650144472,0.4896960534330012,0.6539442471056581,0.38600501180636304,3.861315478188992,0.7172966248920006,27,0.9415495704092035,53.546188700759274,9.296491970735474,0.9415495704092035,0.4437998683093291,9.241389345050383,0,0,84.17381500366892,50.36283553425382,9.235837428888159,1.3034122472144771,1,1,1,8.272944229921928
MBA-Marketing,2,2,Metro,1,5.574623851033192,-2,1,0,0.8594699136217963,0,0.0,0,0.1429059935063168,1,1,3,23.28600046281743,54,1,3,0,0.7766884495934838,0.7779081617990907,1,23,46,4,0.1041965885886699,5,5,11.395167461027043,0.4289411711765249,0.2700941096148913,0.5196621391183883,0.6008679254378959,0.311645028376956,5.837421176319218,0.36881912463759053,31,0.8978538549641123,78.8476034284898,7.239325294089898,0.8978538549641123,0.44013764971942726,10.514165387942205,0,0,98.18289198183636,57.999944014809316,10.875032367552793,12.90851203397631,0,0,0,
MBA-Marketing,3,3,Tier2,0,5.1975481386806734,1,4,0,0.9314817248294336,0,0.0,0,0.8177935782026184,3,1,5,27.750383725242163,45,0,5,2,0.8876488517637363,0.8605272060426361,1,17,46,1,0.06757303425886628,3,2,4.418853923575482,4.474333349955484,0.18448283157452097,0.35235521016656024,0.4526955450737595,0.33838660611353594,4.980360946916759,0.5380631128749844,10,1.10096123505295,57.17168530172604,6.206164278264209,1.10096123505295,0.2708247993658018,9.716488634716509,1,0,359.99597753881733,22.02346523478671,6.847583215158435,14.0,0,0,0,
BTech-Mech,3,3,Tier3,0,6.662023222962415,2,1,0,0.49693335384595483,2,5.520344433849932,0,0.5395425086051727,3,2,0,0.0,64,0,3,0,0.4003536805992487,0.5276349259214251,4,19,63,5,0.37124866912056304,2,2,20.70933740773082,1.6561805749351322,0.15028585571733274,0.2645166146884489,0.4035148209509496,0.1797266633871704,6.0704440152624635,0.07146512726099609,10,0.8564087752617338,17.61734333979192,8.497444035203994,0.8564087752617338,0.1419449710325594,7.593101112872647,0,0,187.8150902634654,27.456908232683908,4.72258554535842,13.605409917000554,0,0,0,
BTech-CS,1,1,Metro,1,8.923823415616232,1,0,1,0.7776238955458722,4,12.827904503778562,0,0.6266123996312609,6,4,3,29.41442553232658,344,1,5,1,0.4849944369168291,0.3810995902142192,2,52,111,6,0.6999920876126948,5,6,8.685759898483056,2.1821884083196257,0.4924672062767612,0.723178026199848,0.8465938839584723,0.6273851034003486,10.10557770361391,0.5254570704993731,65,1.340213893290046,49.5842033687064,6.946696805672457,1.340213893290046,0.12867694871107915,12.163982573118465,0,1,5.83056764673521,87.30995815005399,18.435102463716277,1.739608353569308,1,1,1,14.40413022149159
MBA-Finance,2,2,Tier2,0,7.32123724807004,2,0,0,0.6074935578597126,0,0.0,0,0.10288820889358166,1,1,0,0.0,53,0,4,0,0.3555376769414545,0.7350596788692096,2,26,75,7,0.009095688092948737,1,2,15.236895797478088,7.535284850267262,0.41190293334290495,0.6149023150662865,0.6986689838106304,0.10686711243536957,4.313990764187176,0.46620176184736045,26,1.0204479434831566,54.19054358244554,7.828087583790372,1.0204479434831566,0.3834015721258215,11.672138994589334,0,0,41.51922560821597,48.54047240571537,12.67789692530178,4.999815648688984,0,1,1,10.722479403524769
BTech-ECE,1,1,Metro,1,8.460409020396943,0,0,0,0.8615010976034224,1,2.514943502874953,1,0.7497796904488475,4,3,3,17.519374124349966,51,0,1,0,0.8829126717388736,0.7496476478510209,4,49,101,6,0.09747469532045386,1,8,5.387675216410808,2.028333756924464,0.5532142333316923,0.7575350708809298,0.91531552753087,0.5336788829860547,13.089551891638346,0.6261603622002886,70,1.186869010644712,81.23589009853019,6.9890277715494635,1.186869010644712,0.3296506585209847,6.725140849950767,0,0,16.450423426564527,60.25921105883219,18.898916438343903,1.3999242414367579,1,1,1,9.812042831715555
MBA-Finance,3,3,Metro,1,6.547062384319098,1,0,0,0.43345395575150264,0,0.0,0,0.35390126337331085,2,1,1,3.581332301137914,35,0,5,1,0.32301245920764526,0.8116879728238712,3,20,60,5,0.4220419931311197,1,2,3.7033321676035467,4.881743574855134,0.12543030557544949,0.2762129695048313,0.36612005537522163,0.37593379148673206,3.4836453160381726,0.2055407096705733,8,1.2007316599221605,48.436141356559986,8.391518836423137,1.2007316599221605,0.3193506918264574,11.444233330621731,0,1,296.39843602753706,39.11496813552679,4.568920709490562,33.49385627618973,0,0,0,
MTech-CS,2,2,Metro,1,8.065886078380345,0,1,0,0.9108294605206724,1,2.050073535482497,0,0.33256521255085053,6,3,4,69.70783490128179,167,0,2,1,0.7146434179674267,0.8419444694524528,3,46,136,4,0.6433622253269102,3,3,4.039842670559752,2.1052970662128434,0.31101825275369505,0.4875224940897335,0.6718781793000166,0.49784450820512366,7.751921749817901,0.5512584923649413,26,1.2958485009886356,90.13684953504335,5.994394886811483,1.2958485009886356,0.3355658454618645,10.435018074905843,0,0,71.06047768073697,59.371997720994074,9.605216046180715,1.650254649591047,1,1,1,12.956408385968249
BTech-ECE,2,2,Metro,1,7.754945242380553,0,0,0,0.7414883840814361,1,3.780437208928996,0,0.4094008511158619,1,1,4,164.43490398566652,56,0,1,0,0.4670239518533286,0.6391231334030522,4,45,133,11,0.3400029381330385,4,0,2.3907679044627743,4.698171751456341,0.2765240416486565,0.4141493292913654,0.5892633256050663,0.3390521668878965,5.672520966956351,0.6694786645706,30,1.1679336058595249,84.1054389740744,6.471563129780915,1.1679336058595249,0.3177411539069379,8.770888251088286,0,0,72.64414285167031,50.43039267583394,13.358687010294767,3.0738306726598577,0,1,1,8.034339027290851
BTech-CS,2,2,Tier2,0,6.282380861755248,1,1,0,0.6528481332313699,3,10.411771352849533,0,0.6555260572185988,1,0,7,125.00638338991726,198,0,3,1,0.5213038173616392,0.4859966588443092,2,21,66,3,0.8001023503550881,1,3,7.479274534015215,4.09850842720781,0.27193238772226347,0.4403011286196177,0.5677057211970529,0.2748850544613093,7.820392232427825,0.2706975171673948,19,1.4402898365661607,27.809938571839485,7.194681596712973,1.4402898365661607,0.28223451520971576,8.859380161572414,1,1,54.445656337793714,60.13493698183657,9.726926526385286,10.092122103789496,0,0,1,9.900094012699563
BTech-Mech,2,2,Tier3,0,7.603021568997354,1,0,0,0.9055431202830412,5,20.563496063460413,0,0.9722471172193063,4,2,1,11.966599707711428,53,0,3,1,0.7178489591049284,0.7783980089744197,1,51,118,4,0.7546079270707179,3,4,25.427327386226253,1.432195255789646,0.43904380081611694,0.5564600283588257,0.6421570955856968,0.1932575171659766,9.252291114559444,0.352964687322359,31,0.9326198802305998,19.995648980575005,7.924721825569574,0.9326198802305998,0.6766219794107696,5.981378233357654,0,0,61.716825655711816,60.066388473851646,14.54854764842456,2.3894714609548373,1,1,1,5.613821650582123
BTech-Mech,2,2,Metro,1,5.8116300600733375,-2,1,1,0.8910123208010913,0,0.0,0,0.5425929018053425,0,0,0,0.0,43,0,2,2,0.7416856403178093,0.4124362800881879,3,15,33,0,0.060047873911334114,2,2,5.937452466998912,0.8220665601559732,0.27333955453150466,0.40172731415907426,0.5574796083307823,0.7701055114466036,7.65083826861285,0.5151750168890876,31,0.772578685224121,79.05608011460019,7.141784233311013,0.772578685224121,0.3002287259468212,7.355731689280001,0,0,54.45020779609066,55.04408347656633,11.643996741402557,7.575045795404301,0,0,1,4.425387099249116
BSc-Nursing,3,3,Tier3,0,7.003221559400202,1,0,1,0.3817105447556007,0,0.0,0,0.342658242806305,1,1,2,8.295883004420334,52,1,2,1,0.9240609850043885,0.6134823987340151,2,18,49,0,0.8795996059580242,4,5,23.81245687986514,0.6334059596558701,0.13880869200257287,0.31890621568047417,0.516913576591198,0.36329356848762767,4.246426938977209,0.21136770725309523,13,1.0602406369753437,19.140506935418568,6.9695271873252,1.0602406369753437,0.19564631298768806,3.26346576481302,0,0,214.64556306375007,35.06989041375694,6.138429296904961,9.478064279903766,0,0,1,3.098455974099525
